1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	1
18	0
19	0
20	0
21	0
22	0
23	1
24	0
25	0
26	0
27	1
28	0
29	0
30	2
31	1
32	1
33	1
34	1
35	2
36	0
37	0
38	0
39	4
40	3
41	4
42	8
43	3
44	6
45	1
46	9
47	2
48	1
49	1
50	4
51	4
52	3
53	6
54	5
55	4
56	3
57	6
58	4
59	5
60	5
61	6
62	4
63	0
64	3
65	5
66	6
67	4
68	7
69	9
70	8
71	16
72	10
73	5
74	13
75	11
76	24
77	27
78	30
79	52
80	73
81	112
82	167
83	203
84	324
85	441
86	522
87	645
88	851
89	1075
90	1203
91	1326
92	1234
93	1006
94	773
95	595
96	494
97	437
98	537
99	569
100	645
101	745
102	848
103	781
104	836
105	770
106	746
107	833
108	841
109	783
110	912
111	1004
112	1017
113	1120
114	1110
115	1222
116	1245
117	1272
118	1300
119	1296
120	1326
121	1387
122	1377
123	1433
124	1397
125	1479
126	1481
127	1559
128	1559
129	1582
130	1650
131	1754
132	1691
133	1771
134	1767
135	1785
136	1853
137	1796
138	1767
139	1867
140	1696
141	1752
142	1831
143	1709
144	1655
145	1541
146	1593
147	1537
148	1534
149	1439
150	1394
151	1342
152	1279
153	1235
154	1260
155	1234
156	1236
157	1179
158	1066
159	1050
160	1046
161	1022
162	954
163	944
164	1001
165	947
166	886
167	891
168	858
169	852
170	807
171	860
172	815
173	846
174	825
175	828
176	840
177	876
178	789
179	772
180	751
181	805
182	765
183	745
184	749
185	782
186	742
187	678
188	684
189	683
190	647
191	645
192	621
193	609
194	581
195	569
196	576
197	547
198	530
199	534
200	525
201	513
202	507
203	491
204	436
205	468
206	453
207	410
208	399
209	405
210	407
211	413
212	441
213	439
214	480
215	484
216	516
217	592
218	631
219	773
220	875
221	980
222	1080
223	1267
224	1364
225	1590
226	1795
227	1981
228	2300
229	2430
230	2747
231	2817
232	3009
233	2950
234	2915
235	2873
236	2569
237	2450
238	2284
239	1891
240	1675
241	1447
242	1174
243	979
244	865
245	741
246	622
247	654
248	514
249	493
250	464
251	455
252	446
253	381
254	370
255	377
256	383
257	356
258	309
259	315
260	262
261	238
262	282
